2024-02-14 19:09:05.565960
Logging to Training/Logs/TekusGamma97
Using cpu device
---------------------------------
| rollout/           |          |
|    n_updates            | 80         |
|    policy_gradient_loss | -0.0123    |
|    value_loss           | 0.0986     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 438         |
|    ep_rew_mean          | 950.62787   |
| time/                   |             |
|    fps                  | 1032        |
|    iterations           | 10          |
|    time_elapsed         | 1189        |
|    total_timesteps      | 1228800     |
| train/                  |             |
|    approx_kl            | 0.015801137 |
|    clip_fraction        | 0.185       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.15       |
|    explained_variance   | 0.691       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0247      |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.0117     |
|    value_loss           | 0.103       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 433         |
|    ep_rew_mean          | 994.7296    |
| time/                   |             |
|    fps                  | 1023        |
|    iterations           | 11          |
|    time_elapsed         | 1320        |
|    total_timesteps      | 1351680     |
| train/                  |             |
|    approx_kl            | 0.015880471 |
|    clip_fraction        | 0.188       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.701       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0357      |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.0118     |
|    value_loss           | 0.1         |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 446         |
|    ep_rew_mean          | 1041.9124   |
| time/                   |             |
|    fps                  | 1017        |
|    iterations           | 12          |
|    time_elapsed         | 1448        |
|    total_timesteps      | 1474560     |
| train/                  |             |
|    approx_kl            | 0.016393626 |
|    clip_fraction        | 0.189       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.71        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0239      |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.0116     |
|    value_loss           | 0.104       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 446         |
|    ep_rew_mean          | 1096.7755   |
| time/                   |             |
|    fps                  | 1011        |
|    iterations           | 13          |
|    time_elapsed         | 1578        |
|    total_timesteps      | 1597440     |
| train/                  |             |
|    approx_kl            | 0.016822243 |
|    clip_fraction        | 0.191       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.1        |
|    explained_variance   | 0.722       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0195      |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.0114     |
|    value_loss           | 0.0956      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 430        |
|    ep_rew_mean          | 1079.0363  |
| time/                   |            |
|    fps                  | 1006       |
|    iterations           | 14         |
|    time_elapsed         | 1708       |
|    total_timesteps      | 1720320    |
| train/                  |            |
|    approx_kl            | 0.01717893 |
|    clip_fraction        | 0.197      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.08      |
|    explained_variance   | 0.686      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0248     |
|    n_updates            | 130        |
|    policy_gradient_loss | -0.0116    |
|    value_loss           | 0.0884     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 431         |
|    ep_rew_mean          | 1101.3816   |
| time/                   |             |
|    fps                  | 1001        |
|    iterations           | 15          |
|    time_elapsed         | 1840        |
|    total_timesteps      | 1843200     |
| train/                  |             |
|    approx_kl            | 0.017614866 |
|    clip_fraction        | 0.202       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.679       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0166      |
|    n_updates            | 140         |
|    policy_gradient_loss | -0.0108     |
|    value_loss           | 0.0909      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 426         |
|    ep_rew_mean          | 1127.0339   |
| time/                   |             |
|    fps                  | 998         |
|    iterations           | 16          |
|    time_elapsed         | 1969        |
|    total_timesteps      | 1966080     |
| train/                  |             |
|    approx_kl            | 0.018629456 |
|    clip_fraction        | 0.208       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.05       |
|    explained_variance   | 0.692       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0152      |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.00996    |
|    value_loss           | 0.096       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 422         |
|    ep_rew_mean          | 1181.7848   |
| time/                   |             |
|    fps                  | 994         |
|    iterations           | 17          |
|    time_elapsed         | 2100        |
|    total_timesteps      | 2088960     |
| train/                  |             |
|    approx_kl            | 0.019051306 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.03       |
|    explained_variance   | 0.687       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0544      |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.0105     |
|    value_loss           | 0.0911      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 433         |
|    ep_rew_mean          | 1193.3529   |
| time/                   |             |
|    fps                  | 990         |
|    iterations           | 18          |
|    time_elapsed         | 2231        |
|    total_timesteps      | 2211840     |
| train/                  |             |
|    approx_kl            | 0.018800816 |
|    clip_fraction        | 0.213       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.776       |
|    learning_rate        | 0.0003      |
|    loss                 | 1.62e-05    |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.0104     |
|    value_loss           | 0.0847      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 433         |
|    ep_rew_mean          | 1249.313    |
| time/                   |             |
|    fps                  | 987         |
|    iterations           | 19          |
|    time_elapsed         | 2363        |
|    total_timesteps      | 2334720     |
| train/                  |             |
|    approx_kl            | 0.019271923 |
|    clip_fraction        | 0.214       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.753       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0291      |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.0102     |
|    value_loss           | 0.0847      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 425         |
|    ep_rew_mean          | 1225.4496   |
| time/                   |             |
|    fps                  | 985         |
|    iterations           | 20          |
|    time_elapsed         | 2494        |
|    total_timesteps      | 2457600     |
| train/                  |             |
|    approx_kl            | 0.020145694 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.722       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0311      |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.00985    |
|    value_loss           | 0.0813      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 426         |
|    ep_rew_mean          | 1265.5778   |
| time/                   |             |
|    fps                  | 983         |
|    iterations           | 21          |
|    time_elapsed         | 2624        |
|    total_timesteps      | 2580480     |
| train/                  |             |
|    approx_kl            | 0.020876465 |
|    clip_fraction        | 0.228       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.761       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0334      |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.00949    |
|    value_loss           | 0.0876      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 445         |
|    ep_rew_mean          | 1341.3433   |
| time/                   |             |
|    fps                  | 980         |
|    iterations           | 22          |
|    time_elapsed         | 2757        |
|    total_timesteps      | 2703360     |
| train/                  |             |
|    approx_kl            | 0.020438125 |
|    clip_fraction        | 0.227       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.93       |
|    explained_variance   | 0.743       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00321     |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.00964    |
|    value_loss           | 0.0846      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 429         |
|    ep_rew_mean          | 1289.0094   |
| time/                   |             |
|    fps                  | 977         |
|    iterations           | 23          |
|    time_elapsed         | 2890        |
|    total_timesteps      | 2826240     |
| train/                  |             |
|    approx_kl            | 0.020970754 |
|    clip_fraction        | 0.231       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.91       |
|    explained_variance   | 0.745       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0397      |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00985    |
|    value_loss           | 0.086       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 427         |
|    ep_rew_mean          | 1306.8888   |
| time/                   |             |
|    fps                  | 975         |
|    iterations           | 24          |
|    time_elapsed         | 3023        |
|    total_timesteps      | 2949120     |
| train/                  |             |
|    approx_kl            | 0.022199715 |
|    clip_fraction        | 0.239       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.743       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0155      |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00905    |
|    value_loss           | 0.0954      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 424         |
|    ep_rew_mean          | 1328.7941   |
| time/                   |             |
|    fps                  | 974         |
|    iterations           | 25          |
|    time_elapsed         | 3153        |
|    total_timesteps      | 3072000     |
| train/                  |             |
|    approx_kl            | 0.021890538 |
|    clip_fraction        | 0.238       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.87       |
|    explained_variance   | 0.732       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.037       |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00851    |
|    value_loss           | 0.0926      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 416         |
|    ep_rew_mean          | 1321.4005   |
| time/                   |             |
|    fps                  | 972         |
|    iterations           | 26          |
|    time_elapsed         | 3285        |
|    total_timesteps      | 3194880     |
| train/                  |             |
|    approx_kl            | 0.022763705 |
|    clip_fraction        | 0.244       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.85       |
|    explained_variance   | 0.768       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0806      |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00898    |
|    value_loss           | 0.0903      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 432         |
|    ep_rew_mean          | 1366.7936   |
| time/                   |             |
|    fps                  | 971         |
|    iterations           | 27          |
|    time_elapsed         | 3416        |
|    total_timesteps      | 3317760     |
| train/                  |             |
|    approx_kl            | 0.022956979 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.797       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.038       |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00908    |
|    value_loss           | 0.0802      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 433         |
|    ep_rew_mean          | 1384.5708   |
| time/                   |             |
|    fps                  | 970         |
|    iterations           | 28          |
|    time_elapsed         | 3546        |
|    total_timesteps      | 3440640     |
| train/                  |             |
|    approx_kl            | 0.023620626 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.79       |
|    explained_variance   | 0.726       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0149      |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.00864    |
|    value_loss           | 0.0738      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 433         |
|    ep_rew_mean          | 1398.175    |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 29          |
|    time_elapsed         | 3677        |
|    total_timesteps      | 3563520     |
| train/                  |             |
|    approx_kl            | 0.023539651 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.77       |
|    explained_variance   | 0.719       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0441      |
|    n_updates            | 280         |
|    policy_gradient_loss | -0.00864    |
|    value_loss           | 0.0745      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 434         |
|    ep_rew_mean          | 1427.5459   |
| time/                   |             |
|    fps                  | 968         |
|    iterations           | 30          |
|    time_elapsed         | 3808        |
|    total_timesteps      | 3686400     |
| train/                  |             |
|    approx_kl            | 0.023641141 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.75       |
|    explained_variance   | 0.797       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.02        |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00868    |
|    value_loss           | 0.079       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 429        |
|    ep_rew_mean          | 1388.9497  |
| time/                   |            |
|    fps                  | 967        |
|    iterations           | 31         |
|    time_elapsed         | 3937       |
|    total_timesteps      | 3809280    |
| train/                  |            |
|    approx_kl            | 0.02324887 |
|    clip_fraction        | 0.254      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.75      |
|    explained_variance   | 0.756      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0206     |
|    n_updates            | 300        |
|    policy_gradient_loss | -0.00844   |
|    value_loss           | 0.0732     |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 430        |
|    ep_rew_mean          | 1411.0133  |
| time/                   |            |
|    fps                  | 966        |
|    iterations           | 32         |
|    time_elapsed         | 4067       |
|    total_timesteps      | 3932160    |
| train/                  |            |
|    approx_kl            | 0.02381741 |
|    clip_fraction        | 0.255      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.74      |
|    explained_variance   | 0.749      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0449     |
|    n_updates            | 310        |
|    policy_gradient_loss | -0.00847   |
|    value_loss           | 0.081      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 408         |
|    ep_rew_mean          | 1350.2512   |
| time/                   |             |
|    fps                  | 965         |
|    iterations           | 33          |
|    time_elapsed         | 4199        |
|    total_timesteps      | 4055040     |
| train/                  |             |
|    approx_kl            | 0.024258398 |
|    clip_fraction        | 0.254       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.74       |
|    explained_variance   | 0.706       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0226     |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00806    |
|    value_loss           | 0.0833      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 426         |
|    ep_rew_mean          | 1403.6434   |
| time/                   |             |
|    fps                  | 964         |
|    iterations           | 34          |
|    time_elapsed         | 4330        |
|    total_timesteps      | 4177920     |
| train/                  |             |
|    approx_kl            | 0.024066567 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.72       |
|    explained_variance   | 0.806       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00856    |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00795    |
|    value_loss           | 0.072       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 431         |
|    ep_rew_mean          | 1435.2466   |
| time/                   |             |
|    fps                  | 963         |
|    iterations           | 35          |
|    time_elapsed         | 4463        |
|    total_timesteps      | 4300800     |
| train/                  |             |
|    approx_kl            | 0.024451675 |
|    clip_fraction        | 0.256       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.69       |
|    explained_variance   | 0.772       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0253      |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.0077     |
|    value_loss           | 0.0856      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 402         |
|    ep_rew_mean          | 1350.4185   |
| time/                   |             |
|    fps                  | 962         |
|    iterations           | 36          |
|    time_elapsed         | 4596        |
|    total_timesteps      | 4423680     |
| train/                  |             |
|    approx_kl            | 0.024487967 |
|    clip_fraction        | 0.255       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.67       |
|    explained_variance   | 0.77        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0455      |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.00799    |
|    value_loss           | 0.0732      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 427         |
|    ep_rew_mean          | 1436.0073   |
| time/                   |             |
|    fps                  | 961         |
|    iterations           | 37          |
|    time_elapsed         | 4726        |
|    total_timesteps      | 4546560     |
| train/                  |             |
|    approx_kl            | 0.024822386 |
|    clip_fraction        | 0.258       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.67       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0256      |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00775    |
|    value_loss           | 0.0786      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 421         |
|    ep_rew_mean          | 1424.4753   |
| time/                   |             |
|    fps                  | 961         |
|    iterations           | 38          |
|    time_elapsed         | 4856        |
|    total_timesteps      | 4669440     |
| train/                  |             |
|    approx_kl            | 0.025884656 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.63       |
|    explained_variance   | 0.759       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00502     |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00831    |
|    value_loss           | 0.0711      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 431         |
|    ep_rew_mean          | 1470.4165   |
| time/                   |             |
|    fps                  | 960         |
|    iterations           | 39          |
|    time_elapsed         | 4987        |
|    total_timesteps      | 4792320     |
| train/                  |             |
|    approx_kl            | 0.025582206 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.62       |
|    explained_variance   | 0.784       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.000129    |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00762    |
|    value_loss           | 0.0762      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 429         |
|    ep_rew_mean          | 1462.3514   |
| time/                   |             |
|    fps                  | 959         |
|    iterations           | 40          |
|    time_elapsed         | 5120        |
|    total_timesteps      | 4915200     |
| train/                  |             |
|    approx_kl            | 0.026453586 |
|    clip_fraction        | 0.265       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.61       |
|    explained_variance   | 0.745       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0122     |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.0081     |
|    value_loss           | 0.0807      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 432         |
|    ep_rew_mean          | 1466.4006   |
| time/                   |             |
|    fps                  | 959         |
|    iterations           | 41          |
|    time_elapsed         | 5251        |
|    total_timesteps      | 5038080     |
| train/                  |             |
|    approx_kl            | 0.025596438 |
|    clip_fraction        | 0.264       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.59       |
|    explained_variance   | 0.737       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0131      |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00754    |
|    value_loss           | 0.0782      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 415         |
|    ep_rew_mean          | 1442.6758   |
| time/                   |             |
|    fps                  | 958         |
|    iterations           | 42          |
|    time_elapsed         | 5382        |
|    total_timesteps      | 5160960     |
| train/                  |             |
|    approx_kl            | 0.026165247 |
|    clip_fraction        | 0.263       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.6        |
|    explained_variance   | 0.792       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.018       |
|    n_updates            | 410         |
|    policy_gradient_loss | -0.00741    |
|    value_loss           | 0.0762      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 415         |
|    ep_rew_mean          | 1415.6869   |
| time/                   |             |
|    fps                  | 958         |
|    iterations           | 43          |
|    time_elapsed         | 5513        |
|    total_timesteps      | 5283840     |
| train/                  |             |
|    approx_kl            | 0.025887681 |
|    clip_fraction        | 0.267       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.58       |
|    explained_variance   | 0.816       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0287      |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.00732    |
|    value_loss           | 0.0838      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 416         |
|    ep_rew_mean          | 1419.3594   |
| time/                   |             |
|    fps                  | 957         |
|    iterations           | 44          |
|    time_elapsed         | 5645        |
|    total_timesteps      | 5406720     |
| train/                  |             |
|    approx_kl            | 0.026540237 |
|    clip_fraction        | 0.27        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.56       |
|    explained_variance   | 0.789       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00797    |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.00729    |
|    value_loss           | 0.0956      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 427         |
|    ep_rew_mean          | 1472.1346   |
| time/                   |             |
|    fps                  | 957         |
|    iterations           | 45          |
|    time_elapsed         | 5777        |
|    total_timesteps      | 5529600     |
| train/                  |             |
|    approx_kl            | 0.025756959 |
|    clip_fraction        | 0.266       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.57       |
|    explained_variance   | 0.765       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0236      |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.00701    |
|    value_loss           | 0.0839      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 431         |
|    ep_rew_mean          | 1474.619    |
| time/                   |             |
|    fps                  | 952         |
|    iterations           | 46          |
|    time_elapsed         | 5931        |
|    total_timesteps      | 5652480     |
| train/                  |             |
|    approx_kl            | 0.026347466 |
|    clip_fraction        | 0.268       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.52       |
|    explained_variance   | 0.793       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0112      |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.00773    |
|    value_loss           | 0.0843      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 434         |
|    ep_rew_mean          | 1501.6304   |
| time/                   |             |
|    fps                  | 952         |
|    iterations           | 47          |
|    time_elapsed         | 6062        |
|    total_timesteps      | 5775360     |
| train/                  |             |
