2024-02-22 15:31:22.210134
Logging to Training/Logs/TekusGAEL96
Using cpu device
---------------------------------
| rollout/           |          |
|    n_updates            | 30          |
|    policy_gradient_loss | -0.0103     |
|    value_loss           | 0.0875      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 436         |
|    ep_rew_mean          | 731.11084   |
| time/                   |             |
|    fps                  | 1134        |
|    iterations           | 5           |
|    time_elapsed         | 541         |
|    total_timesteps      | 614400      |
| train/                  |             |
|    approx_kl            | 0.011751896 |
|    clip_fraction        | 0.131       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.24       |
|    explained_variance   | 0.637       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.058       |
|    n_updates            | 40          |
|    policy_gradient_loss | -0.0112     |
|    value_loss           | 0.105       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 816.85205   |
| time/                   |             |
|    fps                  | 1089        |
|    iterations           | 6           |
|    time_elapsed         | 676         |
|    total_timesteps      | 737280      |
| train/                  |             |
|    approx_kl            | 0.012795751 |
|    clip_fraction        | 0.145       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.22       |
|    explained_variance   | 0.619       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0429      |
|    n_updates            | 50          |
|    policy_gradient_loss | -0.0112     |
|    value_loss           | 0.113       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 446         |
|    ep_rew_mean          | 843.767     |
| time/                   |             |
|    fps                  | 1072        |
|    iterations           | 7           |
|    time_elapsed         | 801         |
|    total_timesteps      | 860160      |
| train/                  |             |
|    approx_kl            | 0.013743802 |
|    clip_fraction        | 0.156       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.21       |
|    explained_variance   | 0.623       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0377      |
|    n_updates            | 60          |
|    policy_gradient_loss | -0.0116     |
|    value_loss           | 0.123       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 439         |
|    ep_rew_mean          | 837.11664   |
| time/                   |             |
|    fps                  | 1062        |
|    iterations           | 8           |
|    time_elapsed         | 925         |
|    total_timesteps      | 983040      |
| train/                  |             |
|    approx_kl            | 0.014231998 |
|    clip_fraction        | 0.166       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.19       |
|    explained_variance   | 0.614       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0696      |
|    n_updates            | 70          |
|    policy_gradient_loss | -0.0113     |
|    value_loss           | 0.125       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 444         |
|    ep_rew_mean          | 884.4305    |
| time/                   |             |
|    fps                  | 1051        |
|    iterations           | 9           |
|    time_elapsed         | 1051        |
|    total_timesteps      | 1105920     |
| train/                  |             |
|    approx_kl            | 0.014907207 |
|    clip_fraction        | 0.173       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.18       |
|    explained_variance   | 0.617       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.115       |
|    n_updates            | 80          |
|    policy_gradient_loss | -0.0115     |
|    value_loss           | 0.144       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 908.896     |
| time/                   |             |
|    fps                  | 1041        |
|    iterations           | 10          |
|    time_elapsed         | 1179        |
|    total_timesteps      | 1228800     |
| train/                  |             |
|    approx_kl            | 0.015350827 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.16       |
|    explained_variance   | 0.575       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0338      |
|    n_updates            | 90          |
|    policy_gradient_loss | -0.0114     |
|    value_loss           | 0.149       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 443         |
|    ep_rew_mean          | 941.4543    |
| time/                   |             |
|    fps                  | 1037        |
|    iterations           | 11          |
|    time_elapsed         | 1302        |
|    total_timesteps      | 1351680     |
| train/                  |             |
|    approx_kl            | 0.015480804 |
|    clip_fraction        | 0.182       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.15       |
|    explained_variance   | 0.589       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0586      |
|    n_updates            | 100         |
|    policy_gradient_loss | -0.011      |
|    value_loss           | 0.151       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 443         |
|    ep_rew_mean          | 960.4054    |
| time/                   |             |
|    fps                  | 1032        |
|    iterations           | 12          |
|    time_elapsed         | 1427        |
|    total_timesteps      | 1474560     |
| train/                  |             |
|    approx_kl            | 0.016033659 |
|    clip_fraction        | 0.188       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.13       |
|    explained_variance   | 0.65        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0681      |
|    n_updates            | 110         |
|    policy_gradient_loss | -0.011      |
|    value_loss           | 0.156       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 450         |
|    ep_rew_mean          | 1030.8826   |
| time/                   |             |
|    fps                  | 1018        |
|    iterations           | 13          |
|    time_elapsed         | 1568        |
|    total_timesteps      | 1597440     |
| train/                  |             |
|    approx_kl            | 0.016681103 |
|    clip_fraction        | 0.199       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.12       |
|    explained_variance   | 0.662       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0493      |
|    n_updates            | 120         |
|    policy_gradient_loss | -0.0112     |
|    value_loss           | 0.163       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 443        |
|    ep_rew_mean          | 1025.919   |
| time/                   |            |
|    fps                  | 1011       |
|    iterations           | 14         |
|    time_elapsed         | 1701       |
|    total_timesteps      | 1720320    |
| train/                  |            |
|    approx_kl            | 0.01709431 |
|    clip_fraction        | 0.2        |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.11      |
|    explained_variance   | 0.616      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0564     |
|    n_updates            | 130        |
|    policy_gradient_loss | -0.0109    |
|    value_loss           | 0.16       |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 434        |
|    ep_rew_mean          | 1027.88    |
| time/                   |            |
|    fps                  | 1010       |
|    iterations           | 15         |
|    time_elapsed         | 1824       |
|    total_timesteps      | 1843200    |
| train/                  |            |
|    approx_kl            | 0.01820233 |
|    clip_fraction        | 0.203      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.1       |
|    explained_variance   | 0.654      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0342     |
|    n_updates            | 140        |
|    policy_gradient_loss | -0.011     |
|    value_loss           | 0.156      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 442         |
|    ep_rew_mean          | 1050.1725   |
| time/                   |             |
|    fps                  | 1008        |
|    iterations           | 16          |
|    time_elapsed         | 1949        |
|    total_timesteps      | 1966080     |
| train/                  |             |
|    approx_kl            | 0.017744295 |
|    clip_fraction        | 0.203       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.08       |
|    explained_variance   | 0.682       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0255      |
|    n_updates            | 150         |
|    policy_gradient_loss | -0.011      |
|    value_loss           | 0.153       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 443         |
|    ep_rew_mean          | 1082.9202   |
| time/                   |             |
|    fps                  | 1006        |
|    iterations           | 17          |
|    time_elapsed         | 2076        |
|    total_timesteps      | 2088960     |
| train/                  |             |
|    approx_kl            | 0.018403519 |
|    clip_fraction        | 0.209       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.07       |
|    explained_variance   | 0.705       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00414     |
|    n_updates            | 160         |
|    policy_gradient_loss | -0.0111     |
|    value_loss           | 0.149       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 430         |
|    ep_rew_mean          | 1074.6093   |
| time/                   |             |
|    fps                  | 997         |
|    iterations           | 18          |
|    time_elapsed         | 2216        |
|    total_timesteps      | 2211840     |
| train/                  |             |
|    approx_kl            | 0.018640189 |
|    clip_fraction        | 0.21        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.06       |
|    explained_variance   | 0.696       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0491      |
|    n_updates            | 170         |
|    policy_gradient_loss | -0.0109     |
|    value_loss           | 0.154       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 439         |
|    ep_rew_mean          | 1129.4325   |
| time/                   |             |
|    fps                  | 996         |
|    iterations           | 19          |
|    time_elapsed         | 2342        |
|    total_timesteps      | 2334720     |
| train/                  |             |
|    approx_kl            | 0.019015443 |
|    clip_fraction        | 0.215       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.04       |
|    explained_variance   | 0.76        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0259      |
|    n_updates            | 180         |
|    policy_gradient_loss | -0.00998    |
|    value_loss           | 0.159       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 447         |
|    ep_rew_mean          | 1176.0835   |
| time/                   |             |
|    fps                  | 995         |
|    iterations           | 20          |
|    time_elapsed         | 2467        |
|    total_timesteps      | 2457600     |
| train/                  |             |
|    approx_kl            | 0.019452024 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.02       |
|    explained_variance   | 0.736       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0472      |
|    n_updates            | 190         |
|    policy_gradient_loss | -0.0101     |
|    value_loss           | 0.145       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 445         |
|    ep_rew_mean          | 1199.177    |
| time/                   |             |
|    fps                  | 995         |
|    iterations           | 21          |
|    time_elapsed         | 2592        |
|    total_timesteps      | 2580480     |
| train/                  |             |
|    approx_kl            | 0.019498533 |
|    clip_fraction        | 0.219       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.02       |
|    explained_variance   | 0.705       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0226      |
|    n_updates            | 200         |
|    policy_gradient_loss | -0.0103     |
|    value_loss           | 0.13        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 437         |
|    ep_rew_mean          | 1159.1714   |
| time/                   |             |
|    fps                  | 993         |
|    iterations           | 22          |
|    time_elapsed         | 2722        |
|    total_timesteps      | 2703360     |
| train/                  |             |
|    approx_kl            | 0.019921461 |
|    clip_fraction        | 0.221       |
|    clip_range           | 0.2         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.772       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0133      |
|    n_updates            | 210         |
|    policy_gradient_loss | -0.0105     |
|    value_loss           | 0.133       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 438         |
|    ep_rew_mean          | 1169.8633   |
| time/                   |             |
|    fps                  | 992         |
|    iterations           | 23          |
|    time_elapsed         | 2847        |
|    total_timesteps      | 2826240     |
| train/                  |             |
|    approx_kl            | 0.020125557 |
|    clip_fraction        | 0.226       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.99       |
|    explained_variance   | 0.767       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0592      |
|    n_updates            | 220         |
|    policy_gradient_loss | -0.00942    |
|    value_loss           | 0.145       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 447         |
|    ep_rew_mean          | 1211.042    |
| time/                   |             |
|    fps                  | 992         |
|    iterations           | 24          |
|    time_elapsed         | 2972        |
|    total_timesteps      | 2949120     |
| train/                  |             |
|    approx_kl            | 0.020866621 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.97       |
|    explained_variance   | 0.801       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.154       |
|    n_updates            | 230         |
|    policy_gradient_loss | -0.00997    |
|    value_loss           | 0.145       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 434         |
|    ep_rew_mean          | 1199.9595   |
| time/                   |             |
|    fps                  | 991         |
|    iterations           | 25          |
|    time_elapsed         | 3097        |
|    total_timesteps      | 3072000     |
| train/                  |             |
|    approx_kl            | 0.020834811 |
|    clip_fraction        | 0.23        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.96       |
|    explained_variance   | 0.748       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00349     |
|    n_updates            | 240         |
|    policy_gradient_loss | -0.00946    |
|    value_loss           | 0.137       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 440         |
|    ep_rew_mean          | 1231.2943   |
| time/                   |             |
|    fps                  | 989         |
|    iterations           | 26          |
|    time_elapsed         | 3227        |
|    total_timesteps      | 3194880     |
| train/                  |             |
|    approx_kl            | 0.021192193 |
|    clip_fraction        | 0.234       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.93       |
|    explained_variance   | 0.765       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.1         |
|    n_updates            | 250         |
|    policy_gradient_loss | -0.00977    |
|    value_loss           | 0.15        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 413         |
|    ep_rew_mean          | 1146.0948   |
| time/                   |             |
|    fps                  | 989         |
|    iterations           | 27          |
|    time_elapsed         | 3352        |
|    total_timesteps      | 3317760     |
| train/                  |             |
|    approx_kl            | 0.021100141 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.91       |
|    explained_variance   | 0.784       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0591      |
|    n_updates            | 260         |
|    policy_gradient_loss | -0.00931    |
|    value_loss           | 0.129       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 432         |
|    ep_rew_mean          | 1247.7676   |
| time/                   |             |
|    fps                  | 988         |
|    iterations           | 28          |
|    time_elapsed         | 3479        |
|    total_timesteps      | 3440640     |
| train/                  |             |
|    approx_kl            | 0.021306925 |
|    clip_fraction        | 0.237       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.9        |
|    explained_variance   | 0.802       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.014       |
|    n_updates            | 270         |
|    policy_gradient_loss | -0.0087     |
|    value_loss           | 0.147       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 442        |
|    ep_rew_mean          | 1269.3951  |
| time/                   |            |
|    fps                  | 988        |
|    iterations           | 29         |
|    time_elapsed         | 3603       |
|    total_timesteps      | 3563520    |
| train/                  |            |
|    approx_kl            | 0.02164929 |
|    clip_fraction        | 0.238      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.9       |
|    explained_variance   | 0.846      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0118     |
|    n_updates            | 280        |
|    policy_gradient_loss | -0.00934   |
|    value_loss           | 0.133      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 440         |
|    ep_rew_mean          | 1255.1869   |
| time/                   |             |
|    fps                  | 988         |
|    iterations           | 30          |
|    time_elapsed         | 3728        |
|    total_timesteps      | 3686400     |
| train/                  |             |
|    approx_kl            | 0.021255227 |
|    clip_fraction        | 0.233       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.88       |
|    explained_variance   | 0.807       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00216    |
|    n_updates            | 290         |
|    policy_gradient_loss | -0.00909    |
|    value_loss           | 0.108       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 444        |
|    ep_rew_mean          | 1287.3962  |
| time/                   |            |
|    fps                  | 981        |
|    iterations           | 31         |
|    time_elapsed         | 3880       |
|    total_timesteps      | 3809280    |
| train/                  |            |
|    approx_kl            | 0.02184063 |
|    clip_fraction        | 0.241      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.87      |
|    explained_variance   | 0.852      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0154     |
|    n_updates            | 300        |
|    policy_gradient_loss | -0.0097    |
|    value_loss           | 0.117      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 437         |
|    ep_rew_mean          | 1250.4906   |
| time/                   |             |
|    fps                  | 979         |
|    iterations           | 32          |
|    time_elapsed         | 4012        |
|    total_timesteps      | 3932160     |
| train/                  |             |
|    approx_kl            | 0.022090016 |
|    clip_fraction        | 0.24        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.85       |
|    explained_variance   | 0.819       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0887      |
|    n_updates            | 310         |
|    policy_gradient_loss | -0.00855    |
|    value_loss           | 0.134       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 438         |
|    ep_rew_mean          | 1267.3197   |
| time/                   |             |
|    fps                  | 980         |
|    iterations           | 33          |
|    time_elapsed         | 4136        |
|    total_timesteps      | 4055040     |
| train/                  |             |
|    approx_kl            | 0.023012184 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.83       |
|    explained_variance   | 0.82        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.00583     |
|    n_updates            | 320         |
|    policy_gradient_loss | -0.00931    |
|    value_loss           | 0.112       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 427         |
|    ep_rew_mean          | 1254.0857   |
| time/                   |             |
|    fps                  | 980         |
|    iterations           | 34          |
|    time_elapsed         | 4261        |
|    total_timesteps      | 4177920     |
| train/                  |             |
|    approx_kl            | 0.023093184 |
|    clip_fraction        | 0.243       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.83       |
|    explained_variance   | 0.833       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00373    |
|    n_updates            | 330         |
|    policy_gradient_loss | -0.00926    |
|    value_loss           | 0.119       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 427         |
|    ep_rew_mean          | 1232.0167   |
| time/                   |             |
|    fps                  | 979         |
|    iterations           | 35          |
|    time_elapsed         | 4388        |
|    total_timesteps      | 4300800     |
| train/                  |             |
|    approx_kl            | 0.023170566 |
|    clip_fraction        | 0.245       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.82       |
|    explained_variance   | 0.829       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0231      |
|    n_updates            | 340         |
|    policy_gradient_loss | -0.00959    |
|    value_loss           | 0.111       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 441         |
|    ep_rew_mean          | 1298.9257   |
| time/                   |             |
|    fps                  | 979         |
|    iterations           | 36          |
|    time_elapsed         | 4515        |
|    total_timesteps      | 4423680     |
| train/                  |             |
|    approx_kl            | 0.022933263 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.81       |
|    explained_variance   | 0.857       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0425      |
|    n_updates            | 350         |
|    policy_gradient_loss | -0.00856    |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 429         |
|    ep_rew_mean          | 1281.8328   |
| time/                   |             |
|    fps                  | 978         |
|    iterations           | 37          |
|    time_elapsed         | 4645        |
|    total_timesteps      | 4546560     |
| train/                  |             |
|    approx_kl            | 0.023600351 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.8        |
|    explained_variance   | 0.808       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0177      |
|    n_updates            | 360         |
|    policy_gradient_loss | -0.00839    |
|    value_loss           | 0.132       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 441         |
|    ep_rew_mean          | 1324.9198   |
| time/                   |             |
|    fps                  | 978         |
|    iterations           | 38          |
|    time_elapsed         | 4771        |
|    total_timesteps      | 4669440     |
| train/                  |             |
|    approx_kl            | 0.022514556 |
|    clip_fraction        | 0.247       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.78       |
|    explained_variance   | 0.831       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0157      |
|    n_updates            | 370         |
|    policy_gradient_loss | -0.00848    |
|    value_loss           | 0.124       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 440         |
|    ep_rew_mean          | 1323.0033   |
| time/                   |             |
|    fps                  | 978         |
|    iterations           | 39          |
|    time_elapsed         | 4898        |
|    total_timesteps      | 4792320     |
| train/                  |             |
|    approx_kl            | 0.023373451 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.79       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0378      |
|    n_updates            | 380         |
|    policy_gradient_loss | -0.00868    |
|    value_loss           | 0.129       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 433         |
|    ep_rew_mean          | 1305.7059   |
| time/                   |             |
|    fps                  | 978         |
|    iterations           | 40          |
|    time_elapsed         | 5023        |
|    total_timesteps      | 4915200     |
| train/                  |             |
|    approx_kl            | 0.023327935 |
|    clip_fraction        | 0.249       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.77       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0111      |
|    n_updates            | 390         |
|    policy_gradient_loss | -0.00843    |
|    value_loss           | 0.115       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 436         |
|    ep_rew_mean          | 1326.7621   |
| time/                   |             |
|    fps                  | 978         |
|    iterations           | 41          |
|    time_elapsed         | 5150        |
|    total_timesteps      | 5038080     |
| train/                  |             |
|    approx_kl            | 0.023622653 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.77       |
|    explained_variance   | 0.836       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0806      |
|    n_updates            | 400         |
|    policy_gradient_loss | -0.00825    |
|    value_loss           | 0.146       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 440        |
|    ep_rew_mean          | 1348.7706  |
| time/                   |            |
|    fps                  | 978        |
|    iterations           | 42         |
|    time_elapsed         | 5274       |
|    total_timesteps      | 5160960    |
| train/                  |            |
|    approx_kl            | 0.02385211 |
|    clip_fraction        | 0.252      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.75      |
|    explained_variance   | 0.832      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0278     |
|    n_updates            | 410        |
|    policy_gradient_loss | -0.00898   |
|    value_loss           | 0.128      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 448         |
|    ep_rew_mean          | 1355.1075   |
| time/                   |             |
|    fps                  | 977         |
|    iterations           | 43          |
|    time_elapsed         | 5406        |
|    total_timesteps      | 5283840     |
| train/                  |             |
|    approx_kl            | 0.023691265 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.75       |
|    explained_variance   | 0.82        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0546      |
|    n_updates            | 420         |
|    policy_gradient_loss | -0.0082     |
|    value_loss           | 0.139       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 446         |
|    ep_rew_mean          | 1366.2426   |
| time/                   |             |
|    fps                  | 977         |
|    iterations           | 44          |
|    time_elapsed         | 5531        |
|    total_timesteps      | 5406720     |
| train/                  |             |
|    approx_kl            | 0.023634266 |
|    clip_fraction        | 0.248       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.75       |
|    explained_variance   | 0.826       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0962      |
|    n_updates            | 430         |
|    policy_gradient_loss | -0.0083     |
|    value_loss           | 0.135       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 424         |
|    ep_rew_mean          | 1297.1516   |
| time/                   |             |
|    fps                  | 977         |
|    iterations           | 45          |
|    time_elapsed         | 5657        |
|    total_timesteps      | 5529600     |
| train/                  |             |
|    approx_kl            | 0.023634862 |
|    clip_fraction        | 0.25        |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.73       |
|    explained_variance   | 0.79        |
|    learning_rate        | 0.0003      |
|    loss                 | 0.041       |
|    n_updates            | 440         |
|    policy_gradient_loss | -0.00836    |
|    value_loss           | 0.123       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 431        |
|    ep_rew_mean          | 1307.3993  |
| time/                   |            |
|    fps                  | 976        |
|    iterations           | 46         |
|    time_elapsed         | 5786       |
|    total_timesteps      | 5652480    |
| train/                  |            |
|    approx_kl            | 0.02376938 |
|    clip_fraction        | 0.249      |
|    clip_range           | 0.2        |
|    entropy_loss         | -3.73      |
|    explained_variance   | 0.855      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0378     |
|    n_updates            | 450        |
|    policy_gradient_loss | -0.00903   |
|    value_loss           | 0.117      |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 435        |
|    ep_rew_mean          | 1342.098   |
| time/                   |            |
|    fps                  | 976        |
|    iterations           | 47         |
|    time_elapsed         | 5913       |
|    total_timesteps      | 5775360    |
| train/                  |            |
|    approx_kl            | 0.02418233 |
|    clip_fraction        | 0.254      |
